id,text,food_code,product_name,representative_ingredient,middle_category,serving_size,daily_intake_frequency,source_name,data_created_date,nutrient_count
hff_F103-001010000-1697,"제품명: 인사덴탄 플러스 골드 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1500mg 복용/섭취 기준: 1회분량 1포, 1회분량중량/부피 1500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg 제조/수입 정보: 제조사 BIO MAJOR PHARMTEC INC, 수입업체 (주)파워란트팜, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1697,인사덴탄 플러스 골드,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1포,1회,식품의약품안전처,2022-11-10,6
hff_F103-001010000-1698,"제품명: 인사덴탈 플러스 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1450mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1450mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg, 비타민 C 50mg 제조/수입 정보: 제조사 US PHARMATECH INC., 수입업체 (주)RKM Tech, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1698,인사덴탈 플러스,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2023-08-25,7
hff_F103-001010000-1699,"제품명: 인사덴탈 플러스 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1450mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1450mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg, 비타민 C 50mg 제조/수입 정보: 제조사 US PHARMATECH NV INC., 수입업체 (주)RKM Tech, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1699,인사덴탈 플러스,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2024-05-21,7
hff_F103-001010000-1700,"제품명: 인사덴탑 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1500mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg, 비타민 C 50mg, 비타민 D 18μg 제조/수입 정보: 제조사 US PHARMATECH NV INC., 수입업체 한미생명과학, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1700,인사덴탑,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2024-12-12,8
hff_F103-001010000-1701,"제품명: 인사덴티 골드 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1450mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1450mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg, 비타민 C 50mg 제조/수입 정보: 제조사 US PHARMATECH INC., 수입업체 주식회사 이너프라임, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1701,인사덴티 골드,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2023-06-20,7
hff_F103-001010000-1702,"제품명: 인사덴티 케어 플러스 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1450mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1450mg, 1일섭취횟수 1회 주요 영양성분: 에너지 5kcal, 단백질 0g, 지방 0g, 탄수화물 1g, 칼슘 210mg, 나트륨 0mg, 비타민 C 30mg 제조/수입 정보: 제조사 PRIME HEALTH LTD., 수입업체 주식회사 유피아이엔티, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-1702,인사덴티 케어 플러스,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2025-01-07,7
hff_F103-001010000-1703,"제품명: 인사덴티큐 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1450mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1450mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg, 비타민 C 200mg 제조/수입 정보: 제조사 NATURAL LIFE NUTRITION INC., 수입업체 (주)네이처생명과학, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-1703,인사덴티큐,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2024-07-17,7
hff_F103-001010000-1705,"제품명: 인사덴포르테 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1450mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1450mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg 제조/수입 정보: 제조사 US PHARMATECH INC., 수입업체 (주)더블유에이치글로벌, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1705,인사덴포르테,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2023-10-12,6
hff_F103-001010000-1704,"제품명: 인사덴포르테 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1450mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1450mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg 제조/수입 정보: 제조사 US PHARMATECH NV INC., 수입업체 (주)더블유에이치글로벌, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1704,인사덴포르테,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2024-03-07,6
hff_F103-001010000-1706,"제품명: 인사디 포르테 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1500mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg 제조/수입 정보: 제조사 MAISON PHARMTEC CORP., 수입업체 (주)보엔팜, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1706,인사디 포르테,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2023-10-11,6
hff_F103-001010000-1707,"제품명: 인사락 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1450mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1450mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg, 비타민 D 17.5μg 제조/수입 정보: 제조사 US PHARMATECH INC, 수입업체 디비바이오 주식회사, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1707,인사락,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2023-03-17,7
hff_F103-001010000-1708,"제품명: 인사락 플러스 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1450mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1450mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg, 비타민 D 17.5μg 제조/수입 정보: 제조사 US PHARMATECH NV INC., 수입업체 디비바이오 주식회사, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1708,인사락 플러스,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2024-05-09,7
hff_F103-001010000-1709,"제품명: 인사매니아 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1600mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1600mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg, 비타민 C 55mg 제조/수입 정보: 제조사 NATURAL IMMIX HEALTH LIMITED, 수입업체 (주)피디에이치아이엔씨, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-1709,인사매니아,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2024-08-08,7
hff_F103-001010000-1710,"제품명: 인사매니아 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1600mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1600mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg, 비타민 C 50mg 제조/수입 정보: 제조사 NATURAL IMMIX HEALTH LIMITED, 수입업체 (주)피디에이치아이엔씨, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-1710,인사매니아,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2023-01-10,7
hff_F103-001010000-1711,"제품명: 인사맥스 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1450mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1450mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg, 비타민 D 17.5μg 제조/수입 정보: 제조사 US PHARMATECH INC., 수입업체 (주)이너네이쳐, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1711,인사맥스,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2023-08-18,7
hff_F103-003030000-0052,"제품명: 인사맥스 분류: 복합제품(기능성) 영양성분 제공 단위량: 1450mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1450mg, 1일섭취횟수 1회 주요 영양성분: 에너지 5kcal, 단백질 0g, 지방 0g, 탄수화물 1g, 칼슘 210mg, 나트륨 0mg, 비타민 D 17.5μg 제조/수입 정보: 제조사 LIFEBLOOM CORP., 수입업체 주식회사 바이올렛드림, 원산지 미국 출처: 식품의약품안전처",F103-003030000-0052,인사맥스,복합제품(기능성),복합제품(기능성),1정,1회,식품의약품안전처,2024-07-04,7
hff_F103-001010000-1713,"제품명: 인사메가 골드 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1355mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1355mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg 제조/수입 정보: 제조사 LIFEBLOOM CORP., 수입업체 이지메디칼, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1713,인사메가 골드,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2025-03-11,6
hff_F103-001010000-1714,"제품명: 인사메가 골드 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1355mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1355mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg 제조/수입 정보: 제조사 B&A HEALTH PRODUCTS CO., 수입업체 이지메디칼, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1714,인사메가 골드,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2022-10-24,6
hff_F103-001010000-1712,"제품명: 인사메가 골드 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1355mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1355mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg 제조/수입 정보: 제조사 B&A HEALTH PRODUCTS CO., 수입업체 이지메디칼, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1712,인사메가 골드,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2024-07-09,6
hff_F103-001010000-1718,"제품명: 인사메가 포르테 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1355mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1355mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg 제조/수입 정보: 제조사 B&A HEALTH PRODUCTS CO., 수입업체 이지메디칼, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1718,인사메가 포르테,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2024-01-16,6
hff_F103-001010000-1717,"제품명: 인사메가 포르테 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1355mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1355mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg 제조/수입 정보: 제조사 LIFEBLOOM CORP., 수입업체 이지메디칼, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1717,인사메가 포르테,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2025-06-25,6
hff_F103-001010000-1715,"제품명: 인사메가 포르테 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1355mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1355mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg 제조/수입 정보: 제조사 B&A HEALTH PRODUCTS CO., 수입업체 홈비타, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1715,인사메가 포르테,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2022-10-07,6
hff_F103-001010000-1716,"제품명: 인사메가 포르테 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1355mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1355mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg 제조/수입 정보: 제조사 LIFEBLOOM CORP., 수입업체 이지메디칼, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1716,인사메가 포르테,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2022-03-02,6
hff_F103-001010000-1719,"제품명: 인사메가플러스 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1500mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg, 비타민 C 50mg, 비타민 D 17.5μg 제조/수입 정보: 제조사 GMP NUTRITION ENTERPRISES INC., 수입업체 주식회사 비타플러스, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1719,인사메가플러스,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2025-01-14,8
hff_F103-001010000-1720,"제품명: 인사메드에프 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1500mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 5kcal, 단백질 0g, 지방 0g, 탄수화물 1g, 칼슘 210mg, 나트륨 0mg, 비타민 C 60mg, 비타민 D 20μg 제조/수입 정보: 제조사 OREUM BIO U.S.A, 수입업체 (주)오름건강, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1720,인사메드에프,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2024-07-15,8
hff_F103-001010000-1722,"제품명: 인사메디 포르테 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1450mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1450mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg, 비타민 C 50mg, 비타민 D 17.5μg 제조/수입 정보: 제조사 US PHARMATECH INC., 수입업체 (주)이너네이쳐, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1722,인사메디 포르테,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2023-06-22,8
hff_F103-001010000-1721,"제품명: 인사메디 포르테 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1450mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1450mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 210mg, 나트륨 0mg, 비타민 C 50mg, 비타민 D 17.5μg 제조/수입 정보: 제조사 US PHARMATECH INC, 수입업체 (주)이너네이쳐, 원산지 미국 출처: 식품의약품안전처",F103-001010000-1721,인사메디 포르테,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2022-10-26,8
